"","STU_ID","Attrition_Y_N","Grades","MAP.Score","Number_Absent","Number_Disc_Incidents","days_enrolled","weeks_enrolled","months_enrolled","years_enrolled","Miles_Distance_House_School"
"2377",3136,0,72.5714285714286,41.33,217,1,709,101.29,23,1.94,7.602865348
"2378",3137,1,100,64.33,0,1,430,61.43,14,1.18,1.89843717
"2379",3138,0,95,39.33,67,1,709,101.29,23,1.94,4.413939459
"2380",3139,1,65.1875,30,0,1,244,34.86,8,0.67,6.09213107
"2381",3140,0,92.1,30,35,1,709,101.29,23,1.94,1.254333603
"2382",3141,0,75.7142857142857,41,159,1,709,101.29,23,1.94,5.310991642
"2383",3142,1,83.2142857142857,30.5,0,1,468,66.86,15,1.28,6.095106696
"2384",3143,1,73.5,3,115,1,598,85.43,20,1.64,0.815989659
"2385",3144,1,94.5,5.67,75,1,430,61.43,14,1.18,0.560199235
"2386",3145,0,95,5.67,69,1,709,101.29,23,1.94,3.373890522
"2387",3146,1,0,5.67,0,1,80,11.43,3,0.22,0.994842186
"2388",3147,1,0,5.67,0,1,80,11.43,3,0.22,1.214192862
"2389",3148,1,0,5.67,0,1,80,11.43,3,0.22,8.293150154
"2390",3149,1,72.6666666666667,23.75,39,1,439,62.71,14,1.2,1.188888422
"2391",3150,1,72.375,64.33,0,1,430,61.43,14,1.18,2.982165773
"2392",3151,0,73.4166666666667,1.25,6,1,709,101.29,23,1.94,3.935843738
"2393",3152,0,84.5833333333333,52.5,33,1,709,101.29,23,1.94,0.844914866
"2394",3153,0,79.75,50.75,4,1,709,101.29,23,1.94,2.347961846
"2395",3154,0,84.3333333333333,41,7,1,709,101.29,23,1.94,4.203177093
"2396",3155,0,89.5833333333333,50,7,1,709,101.29,23,1.94,4.203177093
"2397",3156,1,91.9166666666667,75.25,24,1,613,87.57,20,1.68,3.155031037
"2398",3157,0,78,39.75,16,1,709,101.29,23,1.94,2.758120878
"2399",3158,0,81.8333333333333,51,3,1,709,101.29,23,1.94,0.218348507
"2400",3159,0,81,57,37,1,738,105.43,24,2.02,1.049600758
"2401",3160,0,78.1666666666667,26,46,1,709,101.29,23,1.94,0.943863211
"2402",3161,0,89.25,48.75,4,1,709,101.29,23,1.94,2.267627622
"2403",3162,0,84.6666666666667,51,10,1,709,101.29,23,1.94,4.016148345
"2404",3163,0,0,51,0,1,709,101.29,23,1.94,2.26495114
"2405",3164,0,91.3333333333333,39.5,11,1,709,101.29,23,1.94,2.851655093
"2406",3165,0,0,39.5,0,1,709,101.29,23,1.94,0.870919981
"2407",3166,0,94.25,77.25,13,1,709,101.29,23,1.94,4.772657255
"2408",3167,0,83.25,35.75,38,2,709,101.29,23,1.94,0.692515508
"2409",3168,0,86,3.25,1,2,709,101.29,23,1.94,0.451309373
"2410",3169,0,77.5,27.25,1,2,709,101.29,23,1.94,2.697243129
"2411",3170,0,85.6,25,28,2,709,101.29,23,1.94,9.549152193
"2412",3171,0,82,56.5,69,1,709,101.29,23,1.94,9.091231062
"2413",3172,1,68.3571428571429,24,0,1,430,61.43,14,1.18,3.364007379
"2414",3173,0,78.5,20.25,35,2,734,104.86,24,2.01,3.600098501
"2415",3174,0,86.5,34.75,40,2,734,104.86,24,2.01,3.600098501
"2416",3175,0,79.1666666666667,41.5,13,1,709,101.29,23,1.94,2.784219608
"2417",3176,0,88.4166666666667,64.5,23,1,709,101.29,23,1.94,1.290510444
"2418",3177,0,91.9166666666667,59.75,16,1,709,101.29,23,1.94,4.540384837
"2419",3178,0,0,59.75,0,1,709,101.29,23,1.94,1.951199844
"2420",3179,0,98.5,92.5,54,1,709,101.29,23,1.94,5.191421615
"2421",3180,0,94.5833333333333,81.75,5,1,709,101.29,23,1.94,1.538856676
"2422",3181,0,92.7,48.5,2,1,709,101.29,23,1.94,5.146130279
"2423",3182,0,83.25,14,0,1,709,101.29,23,1.94,5.146130279
"2424",3183,0,88,42.5,15,1,709,101.29,23,1.94,5.715482731
"2425",3184,0,87.6,29.5,1,1,709,101.29,23,1.94,3.147184334
"2426",3185,0,79.7,14,3,1,709,101.29,23,1.94,5.550922073
"2427",3186,0,0,14,0,1,709,101.29,23,1.94,6.61003277
"2428",3187,0,88.3333333333333,33.25,16,1,709,101.29,23,1.94,2.559307959
"2429",3188,1,83.1,35,0,1,245,35,8,0.67,2.476304894
"2430",3189,1,82.1,40.5,0,1,430,61.43,14,1.18,2.136659101
"2431",3190,0,81,52.25,76,1,709,101.29,23,1.94,7.903935654
"2432",3191,0,80.25,26,4,1,709,101.29,23,1.94,0.918704897
"2433",3192,0,83.25,43.5,0,1,709,101.29,23,1.94,0.918704897
"2434",3193,0,83.4166666666667,70,19,1,709,101.29,23,1.94,2.059755854
"2435",3194,0,84,8.75,0,1,709,101.29,23,1.94,0.096166737
"2436",3195,0,88,76.25,4,1,709,101.29,23,1.94,1.783990653
"2437",3196,0,83,36.5,8,1,709,101.29,23,1.94,3.042821788
"2438",3197,1,0,36.5,0,1,80,11.43,3,0.22,7.956087236
"2439",3198,0,0,36.5,0,1,709,101.29,23,1.94,1.779904874
"2440",3199,1,0,36.5,0,1,80,11.43,3,0.22,1.779904874
"2441",3200,1,100,31.25,0,1,469,67,15,1.28,2.166690006
"2442",3201,1,84.3,60.75,8,1,469,67,15,1.28,2.166690006
"2443",3202,0,83,40.5,41,1,709,101.29,23,1.94,0.64513576
"2444",3203,0,81.8333333333333,10,25,1,709,101.29,23,1.94,3.762425031
"2445",3204,0,72.9166666666667,39.5,8,1,709,101.29,23,1.94,1.422478236
"2446",3205,0,87.75,43,19,1,709,101.29,23,1.94,3.156660818
"2447",3206,0,80.3333333333333,19.5,33,1,709,101.29,23,1.94,1.895502146
"2448",3207,0,82.0833333333333,34.75,51,1,709,101.29,23,1.94,5.482555489
"2449",3208,0,83.8333333333333,32.25,69,1,709,101.29,23,1.94,0.689842588
"2450",3209,0,68.25,17.75,292,18,709,101.29,23,1.94,0.689842588
"2451",3210,0,0,17.75,0,18,709,101.29,23,1.94,4.730481906
"2452",3211,1,87.5,32.75,0,18,430,61.43,14,1.18,0.749893087
"2453",3212,1,88.5833333333333,56.25,1,18,437,62.43,14,1.2,1.223657605
"2454",3213,1,84.5,58.25,1,18,437,62.43,14,1.2,0.210276923
"2455",3214,1,77.4166666666667,39.75,47,18,431,61.57,14,1.18,1.194782508
"2456",3215,0,85.25,44,4,18,709,101.29,23,1.94,4.773646118
"2457",3216,1,62.0833333333333,6.25,0,18,430,61.43,14,1.18,1.466202701
"2458",3217,0,78.4166666666667,20,12,18,709,101.29,23,1.94,0.715380063
"2459",3218,0,92.5,62.75,19,18,709,101.29,23,1.94,1.045082801
"2460",3219,0,0,62.75,0,18,709,101.29,23,1.94,2.23567997
"2461",3220,0,81.6666666666667,49,13,18,709,101.29,23,1.94,0.599716812
"2462",3221,0,85.8333333333333,42.75,3,18,709,101.29,23,1.94,1.155335804
"2463",3222,0,76.9166666666667,12.25,50,3,709,101.29,23,1.94,4.869905721
"2464",3223,0,76,23.25,5,3,709,101.29,23,1.94,1.406140232
"2465",3224,0,82.6666666666667,22.5,15,3,709,101.29,23,1.94,3.772862216
"2466",3225,1,90.8333333333333,51.5,32,3,430,61.43,14,1.18,0.323582882
"2467",3226,0,86.3333333333333,54,44,3,709,101.29,23,1.94,2.851658607
"2468",3227,1,88.9166666666667,68.5,73,3,430,61.43,14,1.18,0.665909897
"2469",3228,0,88.4,68,8,3,709,101.29,23,1.94,5.622457776
"2470",3229,0,81.7,8,12,3,709,101.29,23,1.94,0.888890734
"2471",3230,0,100,66,12,3,709,101.29,23,1.94,3.916861214
"2472",3231,0,78.1,12.5,14,3,709,101.29,23,1.94,5.680821377
"2473",3232,0,91.1,64,2,3,709,101.29,23,1.94,6.406593877
"2474",3233,0,84.7,12.5,4,3,709,101.29,23,1.94,6.408558999
"2475",3234,0,85.6666666666667,68.5,40,3,709,101.29,23,1.94,0.645791675
"2476",3235,1,91.4166666666667,65.25,0,3,430,61.43,14,1.18,3.112696111
"2477",3236,0,75.25,31.5,38,3,709,101.29,23,1.94,1.101241395
"2478",3237,0,83.75,1.75,15,3,709,101.29,23,1.94,1.016593565
"2479",3238,0,79.8333333333333,43.75,15,3,709,101.29,23,1.94,2.8870631
"2480",3239,0,79,37.75,123,3,709,101.29,23,1.94,2.8870631
"2481",3240,0,82.1666666666667,26.5,0,3,709,101.29,23,1.94,1.130665343
"2482",3241,0,81.9166666666667,31,4,3,709,101.29,23,1.94,2.410787225
"2483",3242,0,88.5833333333333,61,11,3,709,101.29,23,1.94,1.471153955
"2484",3243,1,81.3,29.5,0,3,430,61.43,14,1.18,3.45645642
"2485",3244,1,71,3.25,16,3,430,61.43,14,1.18,3.052202528
"2486",3245,0,84,17,13,3,709,101.29,23,1.94,3.291516786
"2487",3246,0,78.5,31.75,8,3,709,101.29,23,1.94,1.322805649
"2488",3247,1,73.9,38.5,0,1,430,61.43,14,1.18,3.698919246
"2489",3248,0,80.5,17.25,5,1,709,101.29,23,1.94,4.019285533
"2490",3249,1,91.2,64.75,0,1,355,50.71,12,0.97,12.64856282
"2491",3250,1,92.75,69.75,31,1,430,61.43,14,1.18,5.822494445
"2492",3251,0,0,69.75,0,1,709,101.29,23,1.94,2.002491778
"2493",3252,1,0,69.75,0,1,80,11.43,3,0.22,9.503022554
"2494",3253,0,0,69.75,0,1,709,101.29,23,1.94,4.548783236
"2495",3254,0,81.5833333333333,36.25,35,1,709,101.29,23,1.94,6.486231614
"2496",3255,0,82.5,14,3,1,709,101.29,23,1.94,5.025372553
"2497",3256,0,0,14,0,1,709,101.29,23,1.94,0.926650254
"2498",3257,1,0,14,0,1,80,11.43,3,0.22,0.926650254
"2499",3258,0,84.2142857142857,42.25,40,1,709,101.29,23,1.94,1.150113886
"2500",3259,0,85.9166666666667,76.5,3,1,709,101.29,23,1.94,2.228519684
"2501",3260,0,0,76.5,0,1,709,101.29,23,1.94,0.89771754
"2502",3261,1,81.4,37.5,0,1,185,26.43,6,0.51,8.628042546
"2503",3262,0,86.4166666666667,41.5,88,1,709,101.29,23,1.94,2.335206865
"2504",3263,0,79.9166666666667,37,43,1,709,101.29,23,1.94,4.320037262
"2505",3264,0,80.75,37.25,30,1,709,101.29,23,1.94,4.320037262
"2506",3265,0,0,37.25,0,1,709,101.29,23,1.94,1.951199844
"2507",3266,1,85.5,55.25,13,1,553,79,18,1.52,2.537655127
"2508",3267,1,75.6,14.75,0,1,158,22.57,5,0.43,0.577172651
"2509",3268,0,70.75,23.5,81,3,709,101.29,23,1.94,0.28451734
"2510",3269,0,79,54.5,61,3,709,101.29,23,1.94,1.076656672
"2511",3270,1,0,54.5,0,3,80,11.43,3,0.22,1.626783795
"2512",3271,0,79.4166666666667,32.25,8,3,709,101.29,23,1.94,0.28451734
"2513",3272,0,83.75,26.25,9,3,709,101.29,23,1.94,3.691043663
"2514",3273,0,86.8333333333333,52,5,3,709,101.29,23,1.94,1.760695957
"2515",3274,0,77.5,16.75,23,3,709,101.29,23,1.94,2.454032357
"2516",3275,1,100,28.67,0,3,430,61.43,14,1.18,1.983247196
"2517",3276,1,78,28.67,0,3,430,61.43,14,1.18,1.983247196
"2518",3277,1,0,28.67,0,3,80,11.43,3,0.22,4.201659962
"2519",3278,0,77.7142857142857,42,180,3,709,101.29,23,1.94,2.492771946
"2520",3279,1,92.5,24,0,3,430,61.43,14,1.18,3.333633933
"2521",3280,1,0,24,0,3,94,13.43,3,0.26,3.940321689
"2522",3281,0,0,24,0,3,709,101.29,23,1.94,2.952836208
"2523",3282,1,84.8333333333333,87.5,21,3,431,61.57,14,1.18,1.669619238
"2524",3283,1,85.5,31.75,89,3,430,61.43,14,1.18,0.927937757
"2525",3284,0,87.8333333333333,70.25,0,3,709,101.29,23,1.94,1.007543262
"2526",3285,0,91.75,82.25,17,3,709,101.29,23,1.94,6.381567976
"2527",3286,0,79.8333333333333,35.25,6,3,709,101.29,23,1.94,6.381567976
"2528",3287,0,81.125,39.33,98,3,709,101.29,23,1.94,2.205352791
"2529",3288,0,76.5,15.5,6,3,709,101.29,23,1.94,3.884306524
"2530",3289,0,88.75,76,15,3,709,101.29,23,1.94,3.538619155
"2531",3290,1,76.3333333333333,8.33,0,1,179,25.57,6,0.49,5.545596359
"2532",3291,0,89,74,6,1,709,101.29,23,1.94,6.500525204
"2533",3292,0,84.5,79.25,20,1,709,101.29,23,1.94,1.430870157
"2534",3293,0,83.3333333333333,74.75,89,1,709,101.29,23,1.94,0.987435539
"2535",3294,0,78.9166666666667,13,40,1,709,101.29,23,1.94,5.314263843
"2536",3295,0,0,13,0,1,709,101.29,23,1.94,3.848646903
"2537",3296,0,97.5,43.5,19,1,709,101.29,23,1.94,2.979327152
"2538",3297,1,80.25,3.75,2,1,430,61.43,14,1.18,1.589119329
"2539",3298,0,87,43.25,8,1,709,101.29,23,1.94,1.842830781
"2540",3299,0,95.6666666666667,70,16,1,709,101.29,23,1.94,0.944039156
"2541",3300,1,89,75,0,1,430,61.43,14,1.18,1.711567729
"2542",3301,0,87.5833333333333,60.75,12,1,709,101.29,23,1.94,3.417590416
"2543",3302,1,74.5,27.25,116,1,432,61.71,14,1.18,1.669619238
"2544",3303,0,66.5,21.5,134,2,709,101.29,23,1.94,9.336821748
"2545",3304,0,82.4,14.5,5,2,709,101.29,23,1.94,4.079911135
"2546",3305,0,88,22,8,2,709,101.29,23,1.94,3.732585187
"2547",3306,0,84.6,41,6,2,709,101.29,23,1.94,3.732585187
"2548",3307,0,89.3571428571429,83.25,35,2,709,101.29,23,1.94,10.2112521
"2549",3308,0,0,83.25,0,2,709,101.29,23,1.94,8.265902011
"2550",3309,1,82.5,74.25,0,1,213,30.43,7,0.58,4.564232805
"2551",3310,0,0,74.25,0,1,709,101.29,23,1.94,2.551945013
"2552",3311,0,85.4,7,2,1,709,101.29,23,1.94,3.365622524
"2553",3312,1,100,7,0,1,430,61.43,14,1.18,10.13632084
"2554",3313,0,0,7,0,1,709,101.29,23,1.94,9.019885056
"2555",3314,1,93,7,0,1,223,31.86,7,0.61,4.496259166
"2556",3315,0,0,7,0,1,709,101.29,23,1.94,5.783940185
"2557",3316,0,84.2,7,9,1,709,101.29,23,1.94,5.241969932
"2558",3317,0,90.7,31,9,1,709,101.29,23,1.94,6.140754039
"2559",3318,0,86.2,25.5,20,1,709,101.29,23,1.94,4.330279618
"2560",3319,1,80.2,38.75,0,1,178,25.43,6,0.49,3.20328338
"2561",3320,0,0,38.75,0,1,709,101.29,23,1.94,9.077323332
"2562",3321,0,0,38.75,0,1,709,101.29,23,1.94,2.006685803
"2563",3322,0,0,38.75,0,1,709,101.29,23,1.94,2.006685803
"2564",3323,0,83.8333333333333,27.25,8,1,709,101.29,23,1.94,8.952996322
"2565",3324,0,81.8333333333333,47.75,5,1,709,101.29,23,1.94,2.784219608
"2566",3325,0,85.9,23,4,1,709,101.29,23,1.94,8.496009126
"2567",3326,0,86.6666666666667,7.5,8,1,709,101.29,23,1.94,3.377981555
"2568",3327,0,93.1666666666667,48.5,2,1,709,101.29,23,1.94,4.096162466
"2569",3328,1,93,48.5,31,1,432,61.71,14,1.18,9.585782077
"2570",3329,1,100,48.5,0,1,430,61.43,14,1.18,3.174365803
"2571",3330,0,83,7,5,1,709,101.29,23,1.94,5.4835764
"2572",3331,1,0,10,0,1,105,15,3,0.29,9.131225979
"2573",3332,0,0,10,0,1,709,101.29,23,1.94,6.670283774
"2574",3333,0,92.4,91.5,15,1,709,101.29,23,1.94,6.531580593
"2575",3334,0,90.2,43,2,1,709,101.29,23,1.94,8.531953706
"2576",3335,0,84.8,27.5,11,1,709,101.29,23,1.94,4.620037162
"2577",3336,0,81.6,24.5,12,1,709,101.29,23,1.94,4.954307486
"2578",3337,0,84,41,9,1,709,101.29,23,1.94,5.296694944
"2579",3338,0,89.8,39.5,2,1,709,101.29,23,1.94,6.779644679
"2580",3339,0,84.1,27,19,1,709,101.29,23,1.94,5.180375705
"2581",3340,0,83.3,27,4,1,709,101.29,23,1.94,5.193670944
"2582",3341,1,0,27,0,1,157,22.43,5,0.43,6.157597703
"2583",3342,0,90,89.5,2,1,709,101.29,23,1.94,14.12817536
"2584",3343,0,99.5,37.5,24,1,709,101.29,23,1.94,3.6088582
"2585",3344,1,0,37.5,0,1,80,11.43,3,0.22,2.600410329
"2586",3345,1,97,37.5,21,1,486,69.43,16,1.33,4.388870612
"2587",3346,1,100,37.5,0,1,430,61.43,14,1.18,6.089686544
"2588",3347,1,100,37.5,0,1,430,61.43,14,1.18,8.987247104
"2589",3348,0,86.7,51,6,1,709,101.29,23,1.94,5.182088399
"2590",3349,0,0,51,0,1,709,101.29,23,1.94,4.620191177
"2591",3350,0,85.9,19,10,1,709,101.29,23,1.94,3.147303499
"2592",3351,0,86.5,60,5,1,709,101.29,23,1.94,9.642865726
"2593",3352,0,91,36,10,1,709,101.29,23,1.94,8.23724032
"2594",3353,1,0,36,0,1,122,17.43,4,0.33,6.193944677
"2595",3354,0,80.6,1.5,13,1,709,101.29,23,1.94,3.59378902
"2596",3355,0,90.5833333333333,77,20,1,709,101.29,23,1.94,5.255458991
"2597",3356,1,87.6,33.5,2,1,430,61.43,14,1.18,2.721814147
"2598",3357,0,83.8,11.5,15,1,709,101.29,23,1.94,10.63398686
"2599",3358,1,0,11.5,0,1,98,14,3,0.27,2.5347117
"2600",3359,0,90.2,23.5,2,1,709,101.29,23,1.94,4.508706337
"2601",3360,1,91.9,70.5,8,1,579,82.71,19,1.59,4.831698151
"2602",3361,0,90,46,18,1,709,101.29,23,1.94,5.454016923
"2603",3362,0,87.9166666666667,11,4,1,709,101.29,23,1.94,2.136218524
"2604",3363,0,87.8,48.5,5,1,709,101.29,23,1.94,10.6968387
"2605",3364,0,87.3,15,7,1,709,101.29,23,1.94,7.419968645
"2606",3365,0,81.4,33,1,1,709,101.29,23,1.94,6.605360193
"2607",3366,0,93.5,88.5,2,1,709,101.29,23,1.94,7.255023826
"2608",3367,0,0,88.5,0,1,709,101.29,23,1.94,6.061394414
"2609",3368,1,94.1,11.5,16,1,430,61.43,14,1.18,3.244867976
"2610",3369,0,78.3,3,7,1,709,101.29,23,1.94,5.590747826
"2611",3370,0,82,6.5,16,1,709,101.29,23,1.94,8.630848558
"2612",3371,0,87.1,51,2,1,709,101.29,23,1.94,4.830763423
"2613",3372,1,87.5,74,20,1,518,74,17,1.42,5.684786905
"2614",3373,0,82.6,16,0,1,709,101.29,23,1.94,5.656174224
"2615",3374,0,80.7,24.5,18,1,709,101.29,23,1.94,4.014633416
"2616",3375,0,91.2,59,0,1,709,101.29,23,1.94,9.61194007
"2617",3376,1,97.5,59,0,3,430,61.43,14,1.18,12.01670592
"2618",3377,0,89.5,12,29,3,709,101.29,23,1.94,5.704872618
"2619",3378,0,0,12,0,3,709,101.29,23,1.94,3.64515915
"2620",3379,0,0,12,0,3,709,101.29,23,1.94,4.584553764
"2621",3380,0,84.7,22,3,3,709,101.29,23,1.94,2.99121814
"2622",3381,0,91.3,35,6,3,709,101.29,23,1.94,4.01995966
"2623",3382,0,90.9166666666667,64,4,3,709,101.29,23,1.94,3.892982138
"2624",3383,0,86.6,64,2,3,709,101.29,23,1.94,5.325068539
"2625",3384,0,100,32.5,4,3,709,101.29,23,1.94,1.371040863
"2626",3385,0,80.3333333333333,10,4,3,709,101.29,23,1.94,4.528517332
"2627",3386,1,100,10,0,3,430,61.43,14,1.18,10.32450864
"2628",3387,0,92.9,50,14,3,709,101.29,23,1.94,2.292453438
"2629",3388,0,0,50,0,3,709,101.29,23,1.94,4.624349789
"2630",3389,0,88.8,23,5,3,709,101.29,23,1.94,3.128256029
"2631",3390,0,78.3,28,15,3,709,101.29,23,1.94,3.749354937
"2632",3391,0,84.8,47,27,1,709,101.29,23,1.94,6.382664029
"2633",3392,0,89.6,74,2,1,709,101.29,23,1.94,2.967251494
"2634",3393,0,84.3,6.5,4,1,709,101.29,23,1.94,3.857564902
"2635",3394,0,77.3,2,10,1,709,101.29,23,1.94,4.670055379
"2636",3395,0,89,69,16,1,709,101.29,23,1.94,6.176929182
"2637",3396,0,87,69,4,1,709,101.29,23,1.94,4.340064872
"2638",3397,0,0,69,0,1,709,101.29,23,1.94,5.182088399
"2639",3398,0,90,51,18,1,709,101.29,23,1.94,6.928686278
"2640",3399,0,78.5,33,5,2,709,101.29,23,1.94,3.544341097
"2641",3400,1,100,33,0,2,251,35.86,8,0.69,7.975321072
"2642",3401,0,90.5,37,13,2,709,101.29,23,1.94,4.920310433
"2643",3402,0,92.7,72,8,2,709,101.29,23,1.94,4.289091397
"2644",3403,0,85.8,34.5,8,2,709,101.29,23,1.94,2.608036484
"2645",3404,1,100,34.5,0,2,430,61.43,14,1.18,3.718924454
"2646",3405,0,0,34.5,0,2,709,101.29,23,1.94,9.185711513
"2647",3406,0,86.7,25,4,2,709,101.29,23,1.94,5.911581592
"2648",3407,0,0,53,5,2,709,101.29,23,1.94,5.047646563
"2649",3408,0,80.5,8.5,21,2,709,101.29,23,1.94,4.352046258
"2650",3409,0,90.9,48.5,0,2,709,101.29,23,1.94,3.966814871
"2651",3410,0,0,89,5,1,709,101.29,23,1.94,8.706876243
"2652",3411,0,0,27,9,1,709,101.29,23,1.94,4.42289524
"2653",3412,1,0,27,0,4,430,61.43,14,1.18,1.96330685
"2654",3413,0,0,27,0,4,709,101.29,23,1.94,7.360423965
"2655",3414,0,0,27,0,4,709,101.29,23,1.94,4.481791715
"2656",3415,0,0,20.5,10,4,709,101.29,23,1.94,8.564049994
"2657",3416,1,0,20.5,0,4,98,14,3,0.27,9.528618935
"2658",3417,0,0,6,5,4,709,101.29,23,1.94,1.572109503
"2659",3418,0,0,39.5,10,4,709,101.29,23,1.94,1.52271821
"2660",3419,0,0,39.5,0,4,709,101.29,23,1.94,2.228519684
"2661",3420,0,0,44,15,4,709,101.29,23,1.94,8.589526818
"2662",3421,0,0,44,0,4,709,101.29,23,1.94,7.859821184
"2663",3422,1,0,44,0,4,82,11.71,3,0.22,6.114612293
"2664",3423,0,0,44,0,4,709,101.29,23,1.94,4.526097436
"2665",3424,0,0,56,0,4,709,101.29,23,1.94,1.251924947
"2666",3425,0,0,22.5,9,4,709,101.29,23,1.94,3.617545972
"2667",3426,0,0,24,23,4,709,101.29,23,1.94,4.161816832
"2668",3427,0,0,24,0,4,709,101.29,23,1.94,8.977727451
"2669",3428,0,0,24,0,4,709,101.29,23,1.94,7.36764976
"2670",3429,0,0,69,13,4,709,101.29,23,1.94,3.577007728
"2671",3430,0,0,60,2,4,709,101.29,23,1.94,3.039028435
"2672",3431,0,85,30.25,28,4,709,101.29,23,1.94,2.20388774
"2673",3432,0,80.5833333333333,31.75,11,4,709,101.29,23,1.94,2.20388774
"2674",3433,0,80.1666666666667,61.75,24,1,709,101.29,23,1.94,1.969355817
"2675",3434,0,79,59.75,6,1,709,101.29,23,1.94,1.460395546
"2676",3435,0,87.5,24.25,5,1,709,101.29,23,1.94,2.938839594
"2677",3436,0,87.25,47.5,6,1,709,101.29,23,1.94,6.298119774
"2678",3437,0,75.3571428571429,57.33,190,1,710,101.43,23,1.95,1.605148723
"2679",3438,1,87.5833333333333,16,5,1,431,61.57,14,1.18,4.612698015
"2680",3439,0,86.8,42.5,4,1,709,101.29,23,1.94,3.369362319
"2681",3440,0,90.1,57,2,1,709,101.29,23,1.94,4.228823167
"2682",3441,0,82.8,57,15,1,709,101.29,23,1.94,11.40926243
"2683",3442,0,80.4,10,3,1,709,101.29,23,1.94,4.468602696
"2684",3443,0,83.5,10.5,2,1,709,101.29,23,1.94,3.810370628
"2685",3444,1,97,10.5,0,1,242,34.57,8,0.66,3.015246823
"2686",3445,0,79,38,8,1,709,101.29,23,1.94,5.013449193
"2687",3446,0,85.6,20.5,5,1,709,101.29,23,1.94,5.434964647
"2688",3447,0,0,20.5,0,1,709,101.29,23,1.94,6.303821798
"2689",3448,0,91,35,28,1,709,101.29,23,1.94,3.082350676
"2690",3449,0,0,35,0,1,709,101.29,23,1.94,3.082350676
"2691",3450,1,100,35,0,1,430,61.43,14,1.18,9.746750514
"2692",3451,0,82,59,14,2,709,101.29,23,1.94,5.26268679
"2693",3452,1,90.8333333333333,63.75,2,2,579,82.71,19,1.59,2.629480322
"2694",3453,0,77.5833333333333,29,53,2,709,101.29,23,1.94,6.537024621
"2695",3454,1,80.4166666666667,12.25,20,2,507,72.43,17,1.39,5.280938226
"2696",3455,1,83.2,63,18,2,431,61.57,14,1.18,3.846132561
"2697",3456,1,86.5,64,0,2,430,61.43,14,1.18,2.735288212
"2698",3457,0,75.5,16.75,23,2,709,101.29,23,1.94,2.134674256
"2699",3458,0,89.1666666666667,29.75,2,2,709,101.29,23,1.94,7.035032763
"2700",3459,0,87.0833333333333,50.25,38,2,709,101.29,23,1.94,1.067027873
"2701",3460,0,92.0833333333333,94.75,1,2,709,101.29,23,1.94,4.419968849
"2702",3461,0,85.5833333333333,2.25,45,2,709,101.29,23,1.94,1.254333603
"2703",3462,0,0,2.25,0,2,709,101.29,23,1.94,1.254333603
"2704",3463,1,0,66,0,2,104,14.86,3,0.28,10.88465849
"2705",3464,0,90.25,49.5,3,2,709,101.29,23,1.94,4.243740955
"2706",3465,0,84.9166666666667,29,1,2,709,101.29,23,1.94,4.06309866
"2707",3466,0,84.5833333333333,23.25,1,2,709,101.29,23,1.94,3.364889844
"2708",3467,0,84,10.5,11,2,709,101.29,23,1.94,2.661949877
"2709",3468,1,93.0833333333333,80.5,0,2,430,61.43,14,1.18,7.510473335
"2710",3469,0,83,61.25,3,2,709,101.29,23,1.94,1.721529508
"2711",3470,1,86.5,38,0,2,153,21.86,5,0.42,0.860433581
"2712",3471,0,88.4,11,4,2,709,101.29,23,1.94,6.403649127
"2713",3472,1,77.1666666666667,12,0,1,430,61.43,14,1.18,1.174921248
"2714",3473,0,87.4166666666667,43.25,9,1,709,101.29,23,1.94,5.015886542
"2715",3474,0,81.6666666666667,17,45,1,709,101.29,23,1.94,2.339853258
"2716",3475,0,80.375,33.75,32,1,709,101.29,23,1.94,5.93726832
"2717",3476,0,86.2,56,16,1,709,101.29,23,1.94,9.068947647
"2718",3477,0,76.8,1,14,1,709,101.29,23,1.94,8.194834025
"2719",3478,0,81,11.5,4,1,709,101.29,23,1.94,3.694827409
"2720",3479,0,84.5,36.75,10,1,709,101.29,23,1.94,0.771152198
"2721",3480,1,77.5833333333333,13.75,102,1,607,86.71,20,1.66,2.243085939
"2722",3481,0,80.25,8.25,2,1,709,101.29,23,1.94,2.936939546
"2723",3482,0,89.1666666666667,64.75,4,1,709,101.29,23,1.94,1.194577425
"2724",3483,0,83.5833333333333,33.5,14,1,709,101.29,23,1.94,1.868134817
"2725",3484,0,81,48,24,1,709,101.29,23,1.94,7.536502938
"2726",3485,1,82.3333333333333,48,0,1,166,23.71,5,0.45,3.640239432
"2727",3486,0,83.5,79.75,20,1,709,101.29,23,1.94,2.336934619
"2728",3487,1,72.1666666666667,3.25,44,1,579,82.71,19,1.59,6.473764145
"2729",3488,0,89.0833333333333,49.5,12,1,709,101.29,23,1.94,4.107750856
"2730",3489,1,86.5,1.5,6,1,434,62,14,1.19,2.360442096
"2731",3490,1,85.0833333333333,66.75,0,1,430,61.43,14,1.18,1.633349506
"2732",3491,1,0,66.75,0,1,80,11.43,3,0.22,0.970155312
"2733",3492,1,98,73,23,1,579,82.71,19,1.59,0.815989659
"2734",3493,0,88.1666666666667,67,41,1,709,101.29,23,1.94,1.011486354
"2735",3494,1,86.8333333333333,30.25,0,1,430,61.43,14,1.18,2.036232499
"2736",3495,0,54.4166666666667,27.75,23,2,709,101.29,23,1.94,1.516866701
"2737",3496,0,74.5833333333333,36.75,5,2,709,101.29,23,1.94,1.146637169
